Pv,date
43137,20171102
42381,20171103
40586,20171104
41884,20171105
45762,20171106
44479,20171107
45726,20171108
45792,20171109
43094,20171110
40839,20171111
43416,20171112
45877,20171113
47921,20171114
47428,20171115
47067,20171116
49447,20171117
42624,20171118
42678,20171119
46790,20171120
47043,20171121
47725,20171122
46247,20171123
43971,20171124
44741,20171125
44965,20171126
50819,20171127
52777,20171128
53729,20171129
53121,20171130
48748,20171201
49842,20171202
49209,20171203
53481,20171204
53696,20171205
53886,20171206
53425,20171207
52229,20171208
50220,20171209
52874,20171210
59306,20171211
65874,20171212
70126,20171213
60573,20171214
54470,20171215
46651,20171216
50673,20171217
54315,20171218
57075,20171219
58066,20171220
60059,20171221
57199,20171222
58178,20171223
56218,20171224
60165,20171225
61676,20171226
62512,20171227
62689,20171228
57487,20171229
54985,20171230
51484,20171231
52116,20180101
57670,20180102
62439,20180103
60373,20180104
59387,20180105
50401,20180106
44886,20180107
48324,20180108
47338,20180109
45020,20180110
44964,20180111
44882,20180112
43674,20180113
42221,20180114
47123,20180115
47027,20180116
46592,20180117
47115,20180118
45195,20180119
45035,20180120
40743,20180121
44573,20180122
44279,20180123
42009,20180124
39474,20180125
39234,20180126
36563,20180127
32248,20180128
38280,20180129
38451,20180130
37616,20180131
36851,20180201
36175,20180202
34167,20180203
34228,20180204
35760,20180205
35839,20180206
35623,20180207
35539,20180208
36266,20180209
34651,20180210
33946,20180211
34841,20180212
37177,20180213
31984,20180214
24478,20180215
25666,20180216
28936,20180217
29821,20180218
31552,20180219
31841,20180220
31717,20180221
34387,20180222
35403,20180223
34443,20180224
33281,20180225
35793,20180226
37740,20180227
37413,20180228
35340,20180301
36978,20180302
32116,20180303
31942,20180304
33847,20180305
34963,20180306
34084,20180307
33212,20180308
32960,20180309
33654,20180310
32800,20180311
34971,20180312
35600,20180313
36302,20180314
34929,20180315
33802,20180316
33140,20180317
32629,20180318
36440,20180319
36379,20180320
39184,20180321
35833,20180322
32961,20180323
36598,20180324
36999,20180325
41118,20180326
37524,20180327
36758,20180328
36815,20180329
35105,20180330
35886,20180331
34680,20180401
46086,20180402
38544,20180403
34742,20180404
32274,20180405
31808,20180406
33497,20180407
37584,20180408
38434,20180409
37633,20180410
41950,20180411
39320,20180412
35767,20180413
34706,20180414
33646,20180415
37101,20180416
36555,20180417
37360,20180418
37720,20180419
34831,20180420
30002,20180421
33747,20180422
37671,20180423
38277,20180424
37798,20180425
36788,20180426
34348,20180427
32142,20180428
30606,20180429
29846,20180430
30906,20180501
34991,20180502
35126,20180503
34991,20180504
33823,20180505
31557,20180506
35238,20180507
34858,20180508
35253,20180509
35191,20180510
32292,20180511
30918,20180512
30476,20180513
35309,20180514
33336,20180515
32923,20180516
33952,20180517
33694,20180518
32084,20180519
30681,20180520
35658,20180521
34565,20180522
34138,20180523
34476,20180524
32748,20180525
37895,20180526
32093,20180527
33463,20180528
32764,20180529
33952,20180530
30797,20180531
28403,20180601
28667,20180602
29442,20180603
32189,20180604
32559,20180605
32330,20180606
33611,20180607
31138,20180608
29553,20180609
28938,20180610
32778,20180611
32699,20180612
33018,20180613
31299,20180614
27974,20180615
25268,20180616
24920,20180617
24710,20180618
34143,20180619
29892,20180620
30883,20180621
28314,20180622
26949,20180623
26330,20180624
31762,20180625
32534,20180626
30103,20180627
29372,20180628
27971,20180629
26164,20180630
25346,20180701
27548,20180702
28208,20180703
38513,20180704
28207,20180705
27031,20180706
25425,20180707
27446,20180708
26717,20180709
27138,20180710
25950,20180711
26700,20180712
25876,20180713
24331,20180714
23486,20180715
26622,20180716
26558,20180717
26537,20180718
27772,20180719
24889,20180720
23699,20180721
27175,20180722
30908,20180723
31562,20180724
31378,20180725
27276,20180726
27033,20180727
23920,20180728
24410,20180729
27728,20180730
25734,20180731
26204,20180801
25063,20180802
24738,20180803
23386,20180804
23849,20180805
26000,20180806
26633,20180807
25539,20180808
26754,20180809
26095,20180810
24965,20180811
24134,20180812
26359,20180813
27414,20180814
26845,20180815
28607,20180816
24308,20180817
24284,20180818
23902,20180819
27348,20180820
28279,20180821
27002,20180822
26774,20180823
27129,20180824
25758,20180825
24997,20180826
28136,20180827
28719,20180828
27716,20180829
28169,20180830
26472,20180831
24674,20180901
24927,20180902
26950,20180903
27807,20180904
28072,20180905
27856,20180906
25876,20180907
25082,20180908
24789,20180909
31167,20180910
32362,20180911
33244,20180912
30999,20180913
31308,20180914
29942,20180915
28371,20180916
31626,20180917
33464,20180918
32744,20180919
32550,20180920
31524,20180921
28727,20180922
28614,20180923
27890,20180924
35517,20180925
34622,20180926
34986,20180927
33889,20180928
52560,20180929
32674,20180930
32326,20181001
36240,20181002
36675,20181003
38623,20181004
39196,20181005
38207,20181006
38038,20181007
40837,20181008
37225,20181009
35583,20181010
35010,20181011
34295,20181012
32926,20181013
32755,20181014
35257,20181015
35243,20181016
34518,20181017
35053,20181018
32924,20181019
33593,20181020
32072,20181021
35977,20181022
36908,20181023
36323,20181024
36431,20181025
34320,20181026
31613,20181027
31802,20181028
37025,20181029
37432,20181030
37353,20181031
38015,20181101
35744,20181102
34989,20181103
36633,20181104
39873,20181105
39029,20181106
37794,20181107
38276,20181108
36094,20181109
34398,20181110
33444,20181111
40761,20181112
42363,20181113
42179,20181114
42174,20181115
38388,20181116
36508,20181117
36355,20181118
41924,20181119
43144,20181120
43684,20181121
43058,20181122
40933,20181123
40627,20181124
42087,20181125
48162,20181126
50284,20181127
50367,20181128
50589,20181129
48919,20181130
46498,20181201
48540,20181202
53076,20181203
53211,20181204
67922,20181205
91589,20181206
59545,20181207
55273,20181208
51316,20181209
56469,20181210
57580,20181211
55432,20181212
56431,20181213
54244,20181214
53405,20181215
51325,20181216
56270,20181217
57451,20181218
58767,20181219
61879,20181220
61994,20181221
60265,20181222
58446,20181223
63419,20181224
65576,20181225
65397,20181226
71268,20181227
69158,20181228
67398,20181229
68092,20181230
73612,20181231
74261,20190101
83943,20190102
83419,20190103
80723,20190104
87290,20190105
84080,20190106
90860,20190107
86661,20190108
86114,20190109
85554,20190110
90221,20190111
88721,20190112
86022,20190113
91729,20190114
90025,20190115
90486,20190116
88530,20190117
87885,20190118
84666,20190119
85818,20190120
90857,20190121
87401,20190122
86391,20190123
92935,20190124
82928,20190125
77847,20190126
78051,20190127
88990,20190128
91786,20190129
89424,20190130
84097,20190131
83527,20190201
80962,20190202
75251,20190203
55111,20190204
61335,20190205
67016,20190206
68425,20190207
68245,20190208
70747,20190209
68420,20190210
74198,20190211
74636,20190212
77121,20190213
75644,20190214
75812,20190215
71685,20190216
64798,20190217
72861,20190218
71865,20190219
78579,20190220
80430,20190221
77425,20190222
75385,20190223
75178,20190224
79700,20190225
83577,20190226
80871,20190227
81739,20190228
78242,20190301
77292,20190302
75320,20190303
79905,20190304
79259,20190305
81268,20190306
76836,20190307
72747,20190308
76589,20190309
74592,20190310
81281,20190311
82219,20190312
85694,20190313
83103,20190314
80539,20190315
81591,20190316
83900,20190317
90965,20190318
91145,20190319
87459,20190320
84927,20190321
80406,20190322
73678,20190323
77587,20190324
83476,20190325
85040,20190326
86337,20190327
84586,20190328
84586,20190329
80656,20190330
81906,20190331
85892,20190401
88226,20190402
86303,20190403
86973,20190404
80567,20190405
83438,20190406
86036,20190407
91163,20190408
91689,20190409
93127,20190410
92134,20190411
89459,20190412
88025,20190413
87395,20190414
95446,20190415
93116,20190416
92696,20190417
90937,20190418
88782,20190419
85648,20190420
82440,20190421
88899,20190422
91161,20190423
91614,20190424
89189,20190425
84465,20190426
79778,20190427
82137,20190428
82537,20190429
78693,20190430
70974,20190501
73293,20190502
74561,20190503
79999,20190504
82156,20190505
85127,20190506
85706,20190507
86727,20190508
82923,20190509
83928,20190510
83232,20190511
82090,20190512
90914,20190513
89199,20190514
89162,20190515
90214,20190516
85104,20190517
80662,20190518
82022,20190519
85614,20190520
86707,20190521
85490,20190522
84541,20190523
80904,20190524
84068,20190525
79124,20190526
82582,20190527
83362,20190528
80963,20190529
83950,20190530
73690,20190531
69317,20190601
74531,20190602
79453,20190603
81236,20190604
77088,20190605
68332,20190606
64421,20190607
66881,20190608
70738,20190609
78923,20190610
79235,20190611
78711,20190612
78415,20190613
76866,20190614
74749,20190615
72436,20190616
81090,20190617
81825,20190618
83240,20190619
78677,20190620
75341,20190621
75572,20190622
73544,20190623
80477,20190624
79618,20190625
84681,20190626
76805,20190627
72284,20190628
72985,20190629
72056,20190630
75013,20190701
87394,20190702
83563,20190703
92242,20190704
76112,20190705
74840,20190706
73102,20190707
82845,20190708
79427,20190709
81576,20190710
77647,20190711
77544,20190712
73054,20190713
70029,20190714
80784,20190715
81598,20190716
76648,20190717
76624,20190718
74602,20190719
71443,20190720
68874,20190721
76544,20190722
73886,20190723
75848,20190724
73778,20190725
72495,20190726
69302,20190727
65738,20190728
73392,20190729
73392,20190730
73161,20190731
70109,20190801
70229,20190802
67278,20190803
67130,20190804
75766,20190805
73911,20190806
69048,20190807
70858,20190808
67281,20190809
61869,20190810
60490,20190811
66572,20190812
68277,20190813
70689,20190814
68389,20190815
71160,20190816
64608,20190817
63359,20190818
71962,20190819
73812,20190820
75113,20190821
72959,20190822
73361,20190823
71171,20190824
67736,20190825
74888,20190826
75492,20190827
72596,20190828
71798,20190829
70915,20190830
65170,20190831
62534,20190901
68077,20190902
68742,20190903
69619,20190904
69636,20190905
68438,20190906
70236,20190907
69989,20190908
73596,20190909
76498,20190910
76276,20190911
72687,20190912
64466,20190913
70014,20190914
72279,20190915
80359,20190916
82860,20190917
82711,20190918
79648,20190919
75993,20190920
73233,20190921
74613,20190922
83125,20190923
85219,20190924
88591,20190925
88002,20190926
84773,20190927
84332,20190928
83258,20190929
83146,20190930
75239,20191001
82263,20191002
82557,20191003
83097,20191004
77286,20191005
76807,20191006
79777,20191007
86776,20191008
87950,20191009
85068,20191010
83132,20191011
77533,20191012
78247,20191013
80802,20191014
80113,20191015
81250,20191016
82991,20191017
79181,20191018
79449,20191019
81340,20191020
88775,20191021
91012,20191022
90558,20191023
90156,20191024
84037,20191025
78750,20191026
81043,20191027
88867,20191028
87692,20191029
89387,20191030
90810,20191031
87802,20191101
85375,20191102
88433,20191103
94650,20191104
94170,20191105
96314,20191106
93827,20191107
90211,20191108
89397,20191109
87724,20191110
92565,20191111
103802,20191112
103339,20191113
102603,20191114
99512,20191115
95216,20191116
96218,20191117
102754,20191118
101850,20191119
101648,20191120
103990,20191121
101279,20191122
102120,20191123
99231,20191124
105803,20191125
107327,20191126
105715,20191127
107591,20191128
106201,20191129
105745,20191130
106077,20191201
115796,20191202
114595,20191203
117351,20191204
119434,20191205
116983,20191206
113676,20191207
112501,20191208
125482,20191209
131896,20191210
129220,20191211
123625,20191212
125418,20191213
124115,20191214
129458,20191215
140737,20191216
139122,20191217
141923,20191218
140616,20191219
129066,20191220
127458,20191221
125934,20191222
142620,20191223
136264,20191224
133779,20191225
133888,20191226
131487,20191227
132373,20191228
136128,20191229
142761,20191230
437362,20191231
255236,20200101
239580,20200102
231396,20200103
263803,20200104
201325,20200105
374490,20200106
229384,20200107
208542,20200108
240704,20200109
194529,20200110
230182,20200111
165937,20200112
164288,20200113
161003,20200114
164833,20200115
157169,20200116
192926,20200117
234124,20200118
379863,20200119
1407155,20200120
2835129,20200121
6639137,20200122
7752111,20200123
7932481,20200124
15219821,20200125
14045700,20200126
12185197,20200127
11258453,20200128
10540315,20200129
10497427,20200130
10344072,20200131
10072665,20200201
9503156,20200202
9053297,20200203
8120347,20200204
7717951,20200205
7719823,20200206
7621110,20200207
4932060,20200208
4810290,20200209
4596213,20200210
4327855,20200211
4473402,20200212
4838389,20200213
3947268,20200214
3772240,20200215
3523790,20200216
3272460,20200217
3015286,20200218
2869083,20200219
2673439,20200220
2735020,20200221
2477261,20200222
2416586,20200223
2501412,20200224
2292925,20200225
2246597,20200226
2250081,20200227
2200144,20200228
2240765,20200229
2302159,20200301
2244738,20200302
2049732,20200303
1907327,20200304
1842964,20200305
1815602,20200306
1553649,20200307
1478414,20200308
1549858,20200309
1441573,20200310
1514637,20200311
1651040,20200312
1593826,20200313
1534544,20200314
1589386,20200315
1556721,20200316
1346672,20200317
1534827,20200318
1470857,20200319
1416849,20200320
1330023,20200321
1338800,20200322
1257799,20200323
1493701,20200324
1299487,20200325
1205539,20200326
1278588,20200327
1371719,20200328
1353685,20200329
1195903,20200330
1186622,20200331
1714192,20200401
0,20200402
